"ObjectType","Name","ExistsInFirstSite","ExistsInSecondSite","FirstSiteItemCount","SecondSiteItemCount","Status"
"Group","Limited Access System Group For List 67822427-8ef1-462d-baf8-768715d24206","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List 7a55234e-095f-4c08-a956-9bcf069d7d7e","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List 7df7464e-dfe0-4a69-8f4c-7139adb4c960","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List 8d01d02f-0853-432d-ae74-ec694e016ac9","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List 9c386dd1-4f7a-450e-bed6-13e68f4a0449","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List a0dc9f00-6f01-4de0-b2c4-8c39437c6752","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List a7fe1227-8a71-4a7c-87fa-a5b7b199b928","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List b7730fa7-acbd-461e-9a1b-84ff096ac0ae","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List bc3d56e6-2ac3-430d-9e50-ef9b856c9ebb","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List bd5de795-183d-44c3-8603-a1b3759f3d8a","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List c25a0a45-452d-4db9-92a8-ee19408c15f0","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List d0642a1d-03ea-4eee-915f-6c5b4e7488f5","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List d1fa6365-d5df-46a5-b12b-965e7237dd67","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List d4bd07e6-26b4-495f-93fc-df17cf044bfa","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List dbb0b670-b66c-404e-8c65-007cb72ef70a","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List e2e0295c-8b3b-452f-8a0c-1c8e3fac412b","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List ee350788-c430-47d6-87a2-677e4fa5794e","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List f844f536-78b4-4300-8bf9-3b0ec5907433","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List fed0b206-6cee-4296-a145-4a24671906a5","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For List ff1a5087-3b5b-44c1-aebb-10142f07d6e0","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 01003832-a88e-4788-8f53-d5fce156fde6","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 1f3d7b93-b4f0-4f9b-b6d4-a9fcbf85d9ce","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 3fe868d3-417d-4844-b774-15bbc7a29c1d","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 4360bf24-5032-4fdd-8bbe-2d28a3ddea5f","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 505641d9-fd17-49c4-bb01-12894578a6f2","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 52f6f5f7-0362-4d8c-a012-a6084e6f1f71","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 569ebeb2-eb25-495a-9b2f-62ffdb4c59ff","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web 9a711b53-aac3-4849-96e3-3582d2e0a82a","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web a1e788b4-b54b-47b6-bd80-f6e54891e964","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web a7e11531-9078-492e-90ef-83f4c04b4bcd","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web ab64db4d-5de1-49fe-83b0-0e77b411b9f0","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web b6823b61-763c-49d7-aafa-f201c85e6721","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web e516dfa8-7960-4a08-bae7-5e230dcb22df","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web ea1a5bf8-67a2-43d6-9be3-50d60b952a86","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web f5194d3d-6ffe-4ad0-a08d-4cdd10fd6910","True","True","N/A","N/A","Matched"
"Group","Limited Access System Group For Web fd09c07f-d26f-4fd4-9479-10dadaccd548","True","True","N/A","N/A","Matched"
"Group","Managers","True","True","N/A","N/A","Matched"
"Group","New Hire Onboarding Administrators","True","True","N/A","N/A","Matched"
"Group","New Hire Onboarding Learners","True","True","N/A","N/A","Matched"
"Group","New Hire Onboarding Visitors","True","True","N/A","N/A","Matched"
"Group","News and Announcement Approvers","True","True","N/A","N/A","Matched"
"Group","News and Announcement Editors","True","True","N/A","N/A","Matched"
"Group","OP-0036 Contract Review (Special Requirements) Administrators","True","True","N/A","N/A","Matched"
"Group","OP-0036 Contract Review (Special Requirements) Learners","True","True","N/A","N/A","Matched"
"Group","Owners","True","True","N/A","N/A","Matched"
"Group","Project Expedite Members","True","True","N/A","N/A","Matched"
"Group","Project Expedite Owners","True","True","N/A","N/A","Matched"
"Group","Project Nova Members","True","True","N/A","N/A","Matched"
"Group","Quality Dept SharePoint Owners","True","True","N/A","N/A","Matched"
"Group","Quick Deploy Users","True","True","N/A","N/A","Matched"
"Group","Readers","True","True","N/A","N/A","Matched"
"Group","Restricted Readers","True","True","N/A","N/A","Matched"
"Group","Scorecard Contribute","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0046ac9d-49ce-4c21-a861-e0b65a202668.Flexible.f3128797-363c-4600-a126-525f165efea5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.00864a83-9dcb-45bf-b5bd-5249847f0340.Flexible.b2f7631d-d911-4b13-953e-911720d485ec","True","True","N/A","N/A","Matched"
"Group","SharingLinks.00e4bb80-c28a-405c-84d6-82dcaffbfe86.Flexible.6b5b59da-c7ce-4ae4-b3de-9132aaf1c6a5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.00f14282-e00f-40ac-a3bb-79fc1b23bf1c.Flexible.1e8888dd-5770-4354-b2e3-f034368449ff","True","True","N/A","N/A","Matched"
"Group","SharingLinks.00f14282-e00f-40ac-a3bb-79fc1b23bf1c.Flexible.511f9b95-1c95-4d71-8e3a-a141c19cbeaf","True","True","N/A","N/A","Matched"
"Group","SharingLinks.00f3e1ed-8623-4efb-b1a5-6b648236fbef.Flexible.e4374206-c36a-42be-84e6-dd2207a24e95","True","True","N/A","N/A","Matched"
"Group","SharingLinks.012dcc40-8038-49fe-87b0-765f9627241b.Flexible.11d11a5d-2ea5-423a-9e1f-28d3017e45c1","True","True","N/A","N/A","Matched"
"Group","SharingLinks.015d56e5-0cb3-46b6-8af0-ee4e60784978.Flexible.dd19b4b7-1c17-4485-aec0-690d5f42bbc9","True","True","N/A","N/A","Matched"
"Group","SharingLinks.01bd6dad-9ede-488a-8aa2-502bc51e166c.Flexible.9dcd2f0e-008e-4b8a-a3ea-7b3f69d54235","True","True","N/A","N/A","Matched"
"Group","SharingLinks.02d4504e-2f2d-4ece-a4c8-0917fb704c47.Flexible.68dac7b5-7a6e-416c-8b9b-259d3dd64087","True","True","N/A","N/A","Matched"
"Group","SharingLinks.03639a7a-e687-4bdc-b636-01fcb2f5a55b.Flexible.12ce4d4e-a8ae-4b6d-b0a6-7527f0b7dc37","True","True","N/A","N/A","Matched"
"Group","SharingLinks.041e0f4f-8c59-4416-835b-9908caec363d.Flexible.05045153-20ef-45a9-8857-0b0a8729dee3","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0436a580-20f6-4a72-971a-b32cb36ff2a4.OrganizationEdit.d6664aaa-7283-49c9-8ef3-f6247b93addc","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.047df911-f4f1-4bc7-85e4-936a1175010f.Flexible.1eea0e2d-9132-4475-a041-5c11355eef5b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.04ae1fc6-6f98-4a3f-9b87-cadd80bbe1b0.Flexible.5ee3ff96-638d-4427-9cde-b9e4e9097742","True","True","N/A","N/A","Matched"
"Group","SharingLinks.05c8ac01-39b1-4c24-8ca0-99fb628a7430.Flexible.10dc0adc-fa08-4da3-b423-3134695f646e","True","True","N/A","N/A","Matched"
"Group","SharingLinks.05c8ac01-39b1-4c24-8ca0-99fb628a7430.Flexible.7004a265-bfdf-4f56-955c-87b4d98e74af","True","True","N/A","N/A","Matched"
"Group","SharingLinks.05caac9b-0ef5-4330-9e57-ad3643ecc56a.OrganizationView.2afe0dab-7f65-4589-93c2-0a11c006850a","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.06282527-7179-4c8a-8608-ce6b86c6378d.Flexible.b2a261e8-7de3-4a45-b1f6-f938c0700b0b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.069ecf00-3e36-44fc-bf0b-dc92e4dc48b0.Flexible.32f183cc-3dcb-4d07-8c3c-dbe9764c6f3a","True","True","N/A","N/A","Matched"
"Group","SharingLinks.06b01038-2735-4d6c-b631-6c9ceca49769.Flexible.a6bfc0d9-5f54-48e7-82e0-9a23f273c7a8","True","True","N/A","N/A","Matched"
"Group","SharingLinks.06bccb22-9834-4a34-ae04-6ca07ba29c9d.Flexible.83e24cbb-e64e-4760-83b3-f0c482b5d44b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.06f77a00-c748-4dcf-8d8c-b39ffcb406ab.Flexible.10238bf1-633b-4bc7-a86a-44ddb0991e50","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0749acb0-d5eb-4e16-a171-3749a7881d86.Flexible.2634c752-738a-4a4c-a0d5-dd9fa858a067","True","True","N/A","N/A","Matched"
"Group","SharingLinks.085e3f80-af49-43f5-97b8-4a653aa47068.Flexible.3cab15a8-6a93-4cf1-9d35-3c22ee9f8457","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0860f29c-9ba0-4c1f-9448-fd02f5af2582.Flexible.21baaabd-3cce-4bb5-a8b2-15a39bcb0f0d","True","True","N/A","N/A","Matched"
"Group","SharingLinks.092f861f-d536-4e06-9c9a-d1a7964cba6f.Flexible.651127ab-6299-4ad9-a688-2f4e77ba5131","True","True","N/A","N/A","Matched"
"Group","SharingLinks.09309826-5938-4685-97e3-1846b6102332.Flexible.7258d547-919c-455a-b285-feb032231a21","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0952e057-fb85-4f28-a7a0-f9601765c5f6.Flexible.0e7cd6a1-8846-4042-87e6-f9768ae3637b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.09869739-8dac-42a1-9b9c-d7ecd37554ac.Flexible.5e23cce5-5f7a-4110-a626-81345afbb1af","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0a376324-4028-48e2-8d30-54c43a5e6e39.Flexible.59ed0eac-1671-4ca3-9489-b4c79ae28e89","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0acea26b-ee07-4a99-ae81-6d4921c2e703.Flexible.c2e437b8-699b-4b3b-b87e-e0ee9216175a","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0b4aca83-b1bb-420d-b16b-9476e11820a0.Flexible.2e9aee7a-c77b-49e0-a2af-06cbaf22ebe5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0b54ee3c-965a-4679-9554-aadcc36ccb3d.Flexible.ba5d11d9-27a9-441b-b19b-dce59c882e6a","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0c759bcb-d500-4fdd-b51c-fcb89936e1eb.Flexible.8afdc3f8-dac1-4e31-96df-662c0bc3cf9d","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0c759bcb-d500-4fdd-b51c-fcb89936e1eb.Flexible.c8cfe083-ff48-4ec5-ac98-8701d6535322","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0c878fac-5757-419b-b95a-d46ee054994e.Flexible.6f918c68-117f-4bba-9af1-5c27e44704f5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0c88ed66-dd97-4d43-94af-e71dccc155c8.Flexible.96451aff-6416-4b0b-a176-d697536b1a71","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0cb37500-d216-4f3d-89ac-f6006802385e.Flexible.e7438433-20b3-4613-80ff-ed242749a4d6","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0d485ad7-ec82-4852-a23a-d5484e4e6d06.Flexible.a74ffb58-7d8e-46cb-9833-7eea9810c7a4","True","True","N/A","N/A","Matched"
"Group","SharingLinks.0f2e27c9-8449-41ef-a591-6f01137ceb9a.Flexible.05b235a7-f358-4d58-b628-a303bae0a6d8","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1070e6fb-aa45-4a99-b6af-ee144f11d0ba.Flexible.02ed3af0-d349-4eef-84ba-6e7e5bea6c00","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1070e6fb-aa45-4a99-b6af-ee144f11d0ba.Flexible.a78cd4a6-63a4-43dc-81ba-d365a7ba8b5a","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1076156d-da62-4c7e-8cc8-b383ebb7332e.Flexible.ddc23e14-8e9f-45bd-aece-b26ad9a0df6c","True","True","N/A","N/A","Matched"
"Group","SharingLinks.109347cb-e6a0-41af-8c6f-a539b58b9fda.Flexible.d7245a5e-4b5f-48a2-aeb3-5c529fb6f2fe","True","True","N/A","N/A","Matched"
"Group","SharingLinks.10938b8c-4094-420e-887e-f24b12787920.Flexible.efc022e8-cada-4a68-963d-0284d081c553","True","True","N/A","N/A","Matched"
"Group","SharingLinks.11099b39-5110-425b-b3b7-3751a99a2188.Flexible.7b13cf60-ed22-432e-83b7-c8c5dd87e74e","True","True","N/A","N/A","Matched"
"Group","SharingLinks.11099b39-5110-425b-b3b7-3751a99a2188.Flexible.e1727ea6-9b36-40bf-aa18-a3552bb87948","True","True","N/A","N/A","Matched"
"Group","SharingLinks.13500fe6-969e-41f2-8a4d-3565074d46b2.Flexible.4848b8d5-1aff-496f-9a3e-ad3c8c85f608","True","True","N/A","N/A","Matched"
"Group","SharingLinks.13a9eced-2574-480a-ae8f-04c4379a8297.Flexible.310da60e-c26b-4bd0-9019-50244fe02134","True","True","N/A","N/A","Matched"
"Group","SharingLinks.145f1089-07bb-45c0-b3d2-4c139756f94b.Flexible.93050991-876f-40e6-8348-67e92e18d21c","True","True","N/A","N/A","Matched"
"Group","SharingLinks.15452a22-7429-4665-89bd-fd107c3836ad.Flexible.a090a40e-1ea3-4726-b9a4-b6d10e44fb53","True","True","N/A","N/A","Matched"
"Group","SharingLinks.159bb0a8-f2f5-469c-9f78-3fa7c7fc3863.OrganizationView.eada6c86-ef78-412d-a029-4ef6564e9e19","True","False","N/A","N/A","Missing in Second Site"
"Group","SharingLinks.171a69b7-267f-46a9-88e6-14f1499b8bec.Flexible.58280c1c-a682-4970-b008-9af05544091c","True","True","N/A","N/A","Matched"
"Group","SharingLinks.173dc53c-e461-44e7-9d02-c5d243500703.Flexible.c47f880c-773d-44db-ac64-814620467c11","True","True","N/A","N/A","Matched"
"Group","SharingLinks.17c715ba-9868-4f04-91c2-6938707b6c59.Flexible.79c9a638-8dd8-4af8-87d3-345558714a00","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1821eba6-b56d-47c2-b294-1513b9082467.Flexible.808cff36-ea1f-4bdc-8c57-41c68dca122f","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1821eba6-b56d-47c2-b294-1513b9082467.Flexible.f9ac216a-f9c3-4e89-844a-04b8ad55e203","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1836d56b-ac63-4605-a58e-f9c4fdaf8d5a.Flexible.40f20344-0824-4c0d-9a87-eee38f6e1887","True","True","N/A","N/A","Matched"
"Group","SharingLinks.183e532c-fa2d-49b1-87dd-1fc6215fdde5.Flexible.1ac7171f-b5f9-41ec-bfc4-07922eacb1ae","True","True","N/A","N/A","Matched"
"Group","SharingLinks.18d92cc2-31fa-4be2-9f49-338996ddbd34.Flexible.78ca29e2-8999-41d3-bea6-bf4e4e233836","True","True","N/A","N/A","Matched"
"Group","SharingLinks.193c0510-71e5-433e-87ac-8957a3b6556c.Flexible.e0d9d053-8f42-4292-beff-fc1c30f6af17","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1b130aa1-f269-43bd-bee1-080b94b511a0.Flexible.38a00663-9086-49cb-be8c-02c4f8ffd2c1","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1b2135fe-ab27-4dc5-86cc-0831340c18af.Flexible.9cdb82e2-38df-43c7-9b4e-860e19b7fcf5","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1d97b871-dee4-423b-a1ee-f830fa888080.Flexible.2708c607-9184-4e2c-b200-0bf1e31fd392","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1d97b871-dee4-423b-a1ee-f830fa888080.Flexible.b9160a3a-fe7d-46b2-8848-474b689a8ec2","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1dc1769d-ca3b-4398-a252-ff59f020ef57.Flexible.33ebc4e2-a1e1-42c7-a163-be8b19edad6b","True","True","N/A","N/A","Matched"
"Group","SharingLinks.1dc2e546-1af0-49a1-bee7-c28a39d9d73f.Flexible.977b23c1-b81d-45aa-afca-a01112aad5b2","True","True","N/A","N/A","Matched"
